"","BuildingName","values","timestamps","latitide","longitude","V6"
"809","Art Building",3409358.23245092,2017-01-18 05:00:00,38.53896,-121.74854,-6542.39993684413
"810","Art Building",3409509.03086929,2017-01-18 06:00:00,38.53896,-121.74854,-6391.60151847405
"811","Art Building",3409658.08878356,2017-01-18 07:00:00,38.53896,-121.74854,-6242.54360420443
"812","Art Building",3409827.99485494,2017-01-18 08:00:00,38.53896,-121.74854,-6072.63753282418
"813","Art Building",3410026.30227024,2017-01-18 09:00:00,38.53896,-121.74854,-5874.33011752414
"814","Art Building",3410266.89272143,2017-01-18 10:00:00,38.53896,-121.74854,-5633.73966633435
"815","Art Building",3410533.82039067,2017-01-18 11:00:00,38.53896,-121.74854,-5366.81199709419
"816","Art Building",3410798.21134013,2017-01-18 12:00:00,38.53896,-121.74854,-5102.42104763445
"817","Art Building",3411080.49937984,2017-01-18 13:00:00,38.53896,-121.74854,-4820.13300792407
"818","Art Building",3411354.25702675,2017-01-18 14:00:00,38.53896,-121.74854,-4546.37536101416
"819","Art Building",3411629.94972786,2017-01-18 15:00:00,38.53896,-121.74854,-4270.68265990447
"820","Art Building",3411925.73069077,2017-01-18 16:00:00,38.53896,-121.74854,-3974.90169699444
"821","Art Building",3412219.72551125,2017-01-18 17:00:00,38.53896,-121.74854,-3680.9068765142
"822","Art Building",3412487.28344479,2017-01-18 18:00:00,38.53896,-121.74854,-3413.34894297412
"823","Art Building",3412773.93423066,2017-01-18 19:00:00,38.53896,-121.74854,-3126.6981571042
"824","Art Building",3413026.01610243,2017-01-18 20:00:00,38.53896,-121.74854,-2874.61628533434
"825","Art Building",3413237.923654,2017-01-18 21:00:00,38.53896,-121.74854,-2662.70873376448
"826","Art Building",3413441.92350317,2017-01-18 22:00:00,38.53896,-121.74854,-2458.7088845945
"827","Art Building",3413654.52369316,2017-01-18 23:00:00,38.53896,-121.74854,-2246.10869460413
"828","Art Building",3413839.93314242,2017-01-19 00:00:00,38.53896,-121.74854,-2060.69924534438
"829","Art Building",3413957.94900247,2017-01-19 01:00:00,38.53896,-121.74854,-1942.6833852944
"830","Art Building",3414046.43282453,2017-01-19 02:00:00,38.53896,-121.74854,-1854.19956323411
"831","Art Building",3414131.1829369,2017-01-19 03:00:00,38.53896,-121.74854,-1769.44945086446
"832","Art Building",3414216.30442329,2017-01-19 04:00:00,38.53896,-121.74854,-1684.32796447445
"833","Art Building",3414373.7344619,2017-01-19 05:00:00,38.53896,-121.74854,-1526.89792586444
"834","Art Building",3414529.76187279,2017-01-19 06:00:00,38.53896,-121.74854,-1370.87051497446
"835","Art Building",3414687.57882784,2017-01-19 07:00:00,38.53896,-121.74854,-1213.05355992448
"836","Art Building",3414864.67389787,2017-01-19 08:00:00,38.53896,-121.74854,-1035.9584898944
"837","Art Building",3415085.04420617,2017-01-19 09:00:00,38.53896,-121.74854,-815.588181594387
"838","Art Building",3415302.77724349,2017-01-19 10:00:00,38.53896,-121.74854,-597.855144274421
"839","Art Building",3415522.84278966,2017-01-19 11:00:00,38.53896,-121.74854,-377.789598104078
"840","Art Building",3415747.24629756,2017-01-19 12:00:00,38.53896,-121.74854,-153.38609020412
"841","Art Building",3415990.81248557,2017-01-19 13:00:00,38.53896,-121.74854,90.1800978058018
"842","Art Building",3416244.02254276,2017-01-19 14:00:00,38.53896,-121.74854,343.39015499549
"843","Art Building",3416493.8104714,2017-01-19 15:00:00,38.53896,-121.74854,593.178083635867
"844","Art Building",3416769.01335024,2017-01-19 16:00:00,38.53896,-121.74854,868.380962475669
"845","Art Building",3417032.07315644,2017-01-19 17:00:00,38.53896,-121.74854,1131.44076867588
"846","Art Building",3417295.46159238,2017-01-19 18:00:00,38.53896,-121.74854,1394.82920461567
"847","Art Building",3417620.06065989,2017-01-19 19:00:00,38.53896,-121.74854,1719.42827212578
"848","Art Building",3417914.55848093,2017-01-19 20:00:00,38.53896,-121.74854,2013.92609316576
"849","Art Building",3418198.26063488,2017-01-19 21:00:00,38.53896,-121.74854,2297.62824711576
"850","Art Building",3418385.30421854,2017-01-19 22:00:00,38.53896,-121.74854,2484.67183077568
"851","Art Building",3418551.82989979,2017-01-19 23:00:00,38.53896,-121.74854,2651.19751202594
"852","Art Building",3418713.36340363,2017-01-20 00:00:00,38.53896,-121.74854,2812.73101586569
"853","Art Building",3418819.63689653,2017-01-20 01:00:00,38.53896,-121.74854,2919.00450876588
"854","Art Building",3418909.64961306,2017-01-20 02:00:00,38.53896,-121.74854,3009.01722529577
"855","Art Building",3418997.27339476,2017-01-20 03:00:00,38.53896,-121.74854,3096.64100699592
"856","Art Building",3419087.61230878,2017-01-20 04:00:00,38.53896,-121.74854,3186.97992101591
"857","Art Building",3419248.80216566,2017-01-20 05:00:00,38.53896,-121.74854,3348.16977789579
"858","Art Building",3419410.71484312,2017-01-20 06:00:00,38.53896,-121.74854,3510.08245535567
"859","Art Building",3419572.62752057,2017-01-20 07:00:00,38.53896,-121.74854,3671.99513280578
"860","Art Building",3419735.19772852,2017-01-20 08:00:00,38.53896,-121.74854,3834.56534075551
"861","Art Building",3419903.62575422,2017-01-20 09:00:00,38.53896,-121.74854,4002.99336645566
"862","Art Building",3420118.66622205,2017-01-20 10:00:00,38.53896,-121.74854,4218.03383428557
"863","Art Building",3420342.50998364,2017-01-20 11:00:00,38.53896,-121.74854,4441.87759587588
"864","Art Building",3420570.35808748,2017-01-20 12:00:00,38.53896,-121.74854,4669.72569971578
"865","Art Building",3420793.94276973,2017-01-20 13:00:00,38.53896,-121.74854,4893.31038196571
"866","Art Building",3421022.68573792,2017-01-20 14:00:00,38.53896,-121.74854,5122.05335015571
"867","Art Building",3421257.11445658,2017-01-20 15:00:00,38.53896,-121.74854,5356.48206881573
"868","Art Building",3421499.44216551,2017-01-20 16:00:00,38.53896,-121.74854,5598.80977774551
"869","Art Building",3421741.03365963,2017-01-20 17:00:00,38.53896,-121.74854,5840.4012718657
"870","Art Building",3421979.41065916,2017-01-20 18:00:00,38.53896,-121.74854,6078.77827139571
"871","Art Building",3422212.73212199,2017-01-20 19:00:00,38.53896,-121.74854,6312.09973422578
"872","Art Building",3422415.72786533,2017-01-20 20:00:00,38.53896,-121.74854,6515.09547756566
"873","Art Building",3422619.83510757,2017-01-20 21:00:00,38.53896,-121.74854,6719.20271980576
"874","Art Building",3422816.03445467,2017-01-20 22:00:00,38.53896,-121.74854,6915.40206690552
"875","Art Building",3422991.14695481,2017-01-20 23:00:00,38.53896,-121.74854,7090.51456704549
"876","Art Building",3423150.78389751,2017-01-21 00:00:00,38.53896,-121.74854,7250.15150974551
"877","Art Building Annex",1762226.12214176,2017-01-18 00:00:00,38.53839,-121.74866,-1078.7884930016
"878","Art Building Annex",1762252.77171209,2017-01-18 01:00:00,38.53839,-121.74866,-1052.13892267179
"879","Art Building Annex",1762279.42128241,2017-01-18 02:00:00,38.53839,-121.74866,-1025.48935235175
"880","Art Building Annex",1762306.20953386,2017-01-18 03:00:00,38.53839,-121.74866,-998.701100901701
"881","Art Building Annex",1762335.03841616,2017-01-18 04:00:00,38.53839,-121.74866,-969.872218601638
"882","Art Building Annex",1762365.67169415,2017-01-18 05:00:00,38.53839,-121.74866,-939.238940611714
"883","Art Building Annex",1762401.80934836,2017-01-18 06:00:00,38.53839,-121.74866,-903.101286401739
"884","Art Building Annex",1762442.56851355,2017-01-18 07:00:00,38.53839,-121.74866,-862.342121211579
"885","Art Building Annex",1762484.00963079,2017-01-18 08:00:00,38.53839,-121.74866,-820.901003971696
"886","Art Building Annex",1762525.65736108,2017-01-18 09:00:00,38.53839,-121.74866,-779.253273681737
"887","Art Building Annex",1762567.13422211,2017-01-18 10:00:00,38.53839,-121.74866,-737.776412651641
"888","Art Building Annex",1762608.0653108,2017-01-18 11:00:00,38.53839,-121.74866,-696.845323961694
"889","Art Building Annex",1762655.46663805,2017-01-18 12:00:00,38.53839,-121.74866,-649.443996711634
"890","Art Building Annex",1762698.25168517,2017-01-18 13:00:00,38.53839,-121.74866,-606.658949591685
"891","Art Building Annex",1762741.03673229,2017-01-18 14:00:00,38.53839,-121.74866,-563.873902471736
"892","Art Building Annex",1762783.11890997,2017-01-18 15:00:00,38.53839,-121.74866,-521.79172479175
"893","Art Building Annex",1762822.17834705,2017-01-18 16:00:00,38.53839,-121.74866,-482.732287711697
"894","Art Building Annex",1762861.23778414,2017-01-18 17:00:00,38.53839,-121.74866,-443.672850621631
"895","Art Building Annex",1762899.72929674,2017-01-18 18:00:00,38.53839,-121.74866,-405.181338021765
"896","Art Building Annex",1762937.98346891,2017-01-18 19:00:00,38.53839,-121.74866,-366.927165851695
"897","Art Building Annex",1762976.23764108,2017-01-18 20:00:00,38.53839,-121.74866,-328.672993681626
"898","Art Building Annex",1763002.47755361,2017-01-18 21:00:00,38.53839,-121.74866,-302.433081151685
"899","Art Building Annex",1763021.80430415,2017-01-18 22:00:00,38.53839,-121.74866,-283.106330611743
"900","Art Building Annex",1763038.39661542,2017-01-18 23:00:00,38.53839,-121.74866,-266.514019341674
"901","Art Building Annex",1763054.98892669,2017-01-19 00:00:00,38.53839,-121.74866,-249.921708071604
"902","Art Building Annex",1763071.58123796,2017-01-19 01:00:00,38.53839,-121.74866,-233.329396801768
"903","Art Building Annex",1763088.17354924,2017-01-19 02:00:00,38.53839,-121.74866,-216.737085521687
"904","Art Building Annex",1763104.76586051,2017-01-19 03:00:00,38.53839,-121.74866,-200.144774251617
"905","Art Building Annex",1763121.35817178,2017-01-19 04:00:00,38.53839,-121.74866,-183.552462981781
"906","Art Building Annex",1763142.5520341,2017-01-19 05:00:00,38.53839,-121.74866,-162.358600661624
"907","Art Building Annex",1763165.66974839,2017-01-19 06:00:00,38.53839,-121.74866,-139.240886371583
"908","Art Building Annex",1763195.64519214,2017-01-19 07:00:00,38.53839,-121.74866,-109.265442621661
"909","Art Building Annex",1763226.48221591,2017-01-19 08:00:00,38.53839,-121.74866,-78.4284188516904
"910","Art Building Annex",1763257.02882119,2017-01-19 09:00:00,38.53839,-121.74866,-47.8818135717884
"911","Art Building Annex",1763287.27154544,2017-01-19 10:00:00,38.53839,-121.74866,-17.6390893217176
"912","Art Building Annex",1763317.51426968,2017-01-19 11:00:00,38.53839,-121.74866,12.6036349183414
"913","Art Building Annex",1763352.19794762,2017-01-19 12:00:00,38.53839,-121.74866,47.2873128582723
"914","Art Building Annex",1763383.15401875,2017-01-19 13:00:00,38.53839,-121.74866,78.2433839882724
"915","Art Building Annex",1763414.11008989,2017-01-19 14:00:00,38.53839,-121.74866,109.199455128284
"916","Art Building Annex",1763441.68930448,2017-01-19 15:00:00,38.53839,-121.74866,136.77866971842
"917","Art Building Annex",1763468.53651394,2017-01-19 16:00:00,38.53839,-121.74866,163.625879178289
"918","Art Building Annex",1763495.3837234,2017-01-19 17:00:00,38.53839,-121.74866,190.473088638391
"919","Art Building Annex",1763522.82846247,2017-01-19 18:00:00,38.53839,-121.74866,217.917827708414
"920","Art Building Annex",1763550.54370185,2017-01-19 19:00:00,38.53839,-121.74866,245.633067088434
"921","Art Building Annex",1763576.38492251,2017-01-19 20:00:00,38.53839,-121.74866,271.474287748337
"922","Art Building Annex",1763598.56529375,2017-01-19 21:00:00,38.53839,-121.74866,293.654658988351
"923","Art Building Annex",1763616.46736944,2017-01-19 22:00:00,38.53839,-121.74866,311.556734678335
"924","Art Building Annex",1763633.10507142,2017-01-19 23:00:00,38.53839,-121.74866,328.194436658407
"925","Art Building Annex",1763649.74277341,2017-01-20 00:00:00,38.53839,-121.74866,344.832138648257
"926","Art Building Annex",1763666.38047539,2017-01-20 01:00:00,38.53839,-121.74866,361.469840628328
"927","Art Building Annex",1763683.01817737,2017-01-20 02:00:00,38.53839,-121.74866,378.107542608399
"928","Art Building Annex",1763699.65587935,2017-01-20 03:00:00,38.53839,-121.74866,394.745244588237
"929","Art Building Annex",1763716.64182213,2017-01-20 04:00:00,38.53839,-121.74866,411.731187368277
"930","Art Building Annex",1763739.58699665,2017-01-20 05:00:00,38.53839,-121.74866,434.676361888414
"931","Art Building Annex",1763763.07403031,2017-01-20 06:00:00,38.53839,-121.74866,458.163395548239
"932","Art Building Annex",1763792.13731747,2017-01-20 07:00:00,38.53839,-121.74866,487.226682708366
"933","Art Building Annex",1763821.20060463,2017-01-20 08:00:00,38.53839,-121.74866,516.28996986826
"934","Art Building Annex",1763847.8481932,2017-01-20 09:00:00,38.53839,-121.74866,542.937558438396
"935","Art Building Annex",1763873.97253524,2017-01-20 10:00:00,38.53839,-121.74866,569.061900478322
"936","Art Building Annex",1763900.09687729,2017-01-20 11:00:00,38.53839,-121.74866,595.18624252826
"937","Art Building Annex",1763926.41710055,2017-01-20 12:00:00,38.53839,-121.74866,621.506465788232
"938","Art Building Annex",1763952.77977409,2017-01-20 13:00:00,38.53839,-121.74866,647.869139328366
"939","Art Building Annex",1763979.14244764,2017-01-20 14:00:00,38.53839,-121.74866,674.231812878279
"940","Art Building Annex",1764003.22258525,2017-01-20 15:00:00,38.53839,-121.74866,698.311950488249
"941","Art Building Annex",1764024.91342779,2017-01-20 16:00:00,38.53839,-121.74866,720.002793028252
"942","Art Building Annex",1764046.64193339,2017-01-20 17:00:00,38.53839,-121.74866,741.731298628263
"943","Art Building Annex",1764068.55183856,2017-01-20 18:00:00,38.53839,-121.74866,763.641203798354
"944","Art Building Annex",1764090.46174372,2017-01-20 19:00:00,38.53839,-121.74866,785.551108958432
"945","Art Building Annex",1764110.81961002,2017-01-20 20:00:00,38.53839,-121.74866,805.908975258237
"946","Art Building Annex",1764125.16721153,2017-01-20 21:00:00,38.53839,-121.74866,820.256576768355
"947","Art Building Annex",1764139.29235022,2017-01-20 22:00:00,38.53839,-121.74866,834.381715458352
"948","Art Building Annex",1764152.86894879,2017-01-20 23:00:00,38.53839,-121.74866,847.958314028336
"949","Art Building Annex",1764166.44554736,2017-01-21 00:00:00,38.53839,-121.74866,861.534912598319
"950","Asmundson Annex",2577492.8632319,2017-01-18 00:00:00,38.54183,-121.75357,-1336.95555459568
"951","Asmundson Annex",2577526.51227461,2017-01-18 01:00:00,38.54183,-121.75357,-1303.30651188595
"952","Asmundson Annex",2577560.36782313,2017-01-18 02:00:00,38.54183,-121.75357,-1269.45096336585
"953","Asmundson Annex",2577594.44682601,2017-01-18 03:00:00,38.54183,-121.75357,-1235.37196048582
"954","Asmundson Annex",2577628.52582888,2017-01-18 04:00:00,38.54183,-121.75357,-1201.29295761604
"955","Asmundson Annex",2577662.60483176,2017-01-18 05:00:00,38.54183,-121.75357,-1167.21395473601
"956","Asmundson Annex",2577696.68383463,2017-01-18 06:00:00,38.54183,-121.75357,-1133.13495186577
"957","Asmundson Annex",2577730.76283751,2017-01-18 07:00:00,38.54183,-121.75357,-1099.05594898574
"958","Asmundson Annex",2577764.17331932,2017-01-18 08:00:00,38.54183,-121.75357,-1065.64546717564
"959","Asmundson Annex",2577799.5742327,2017-01-18 09:00:00,38.54183,-121.75357,-1030.24455379602
"960","Asmundson Annex",2577837.0722641,2017-01-18 10:00:00,38.54183,-121.75357,-992.746522395872
"961","Asmundson Annex",2577874.74638215,2017-01-18 11:00:00,38.54183,-121.75357,-955.072404345963
"962","Asmundson Annex",2577913.78768463,2017-01-18 12:00:00,38.54183,-121.75357,-916.031101865694
"963","Asmundson Annex",2577954.59894106,2017-01-18 13:00:00,38.54183,-121.75357,-875.219845436048
"964","Asmundson Annex",2577990.31148375,2017-01-18 14:00:00,38.54183,-121.75357,-839.507302745711
"965","Asmundson Annex",2578025.87604634,2017-01-18 15:00:00,38.54183,-121.75357,-803.94274015585
"966","Asmundson Annex",2578062.47435458,2017-01-18 16:00:00,38.54183,-121.75357,-767.344431915786
"967","Asmundson Annex",2578101.06564028,2017-01-18 17:00:00,38.54183,-121.75357,-728.753146215808
"968","Asmundson Annex",2578139.94829464,2017-01-18 18:00:00,38.54183,-121.75357,-689.870491855778
"969","Asmundson Annex",2578177.82660679,2017-01-18 19:00:00,38.54183,-121.75357,-651.992179705761
"970","Asmundson Annex",2578213.99989208,2017-01-18 20:00:00,38.54183,-121.75357,-615.818894415628
"971","Asmundson Annex",2578250.28087052,2017-01-18 21:00:00,38.54183,-121.75357,-579.537915975787
"972","Asmundson Annex",2578286.76608276,2017-01-18 22:00:00,38.54183,-121.75357,-543.052703735884
"973","Asmundson Annex",2578323.60308361,2017-01-18 23:00:00,38.54183,-121.75357,-506.215702885762
"974","Asmundson Annex",2578360.44008446,2017-01-19 00:00:00,38.54183,-121.75357,-469.378702035639
"975","Asmundson Annex",2578397.27708531,2017-01-19 01:00:00,38.54183,-121.75357,-432.541701185983
"976","Asmundson Annex",2578432.20319328,2017-01-19 02:00:00,38.54183,-121.75357,-397.615593215916
"977","Asmundson Annex",2578466.55835823,2017-01-19 03:00:00,38.54183,-121.75357,-363.260428265668
"978","Asmundson Annex",2578501.69880736,2017-01-19 04:00:00,38.54183,-121.75357,-328.119979135692
"979","Asmundson Annex",2578536.83925649,2017-01-19 05:00:00,38.54183,-121.75357,-292.979530005716
"980","Asmundson Annex",2578571.97970562,2017-01-19 06:00:00,38.54183,-121.75357,-257.839080875739
"981","Asmundson Annex",2578606.78684558,2017-01-19 07:00:00,38.54183,-121.75357,-223.031940915622
"982","Asmundson Annex",2578641.46562492,2017-01-19 08:00:00,38.54183,-121.75357,-188.353161575738
"983","Asmundson Annex",2578683.62403256,2017-01-19 09:00:00,38.54183,-121.75357,-146.194753936026
"984","Asmundson Annex",2578728.49187497,2017-01-19 10:00:00,38.54183,-121.75357,-101.326911525801
"985","Asmundson Annex",2578767.49632314,2017-01-19 11:00:00,38.54183,-121.75357,-62.3224633559585
"986","Asmundson Annex",2578814.75256349,2017-01-19 12:00:00,38.54183,-121.75357,-15.0662230057642
"987","Asmundson Annex",2578862.00880383,2017-01-19 13:00:00,38.54183,-121.75357,32.1900173341855
"988","Asmundson Annex",2578907.7814403,2017-01-19 14:00:00,38.54183,-121.75357,77.9626538041048
"989","Asmundson Annex",2578951.77905189,2017-01-19 15:00:00,38.54183,-121.75357,121.9602653943
"990","Asmundson Annex",2578995.70161896,2017-01-19 16:00:00,38.54183,-121.75357,165.882832464296
"991","Asmundson Annex",2579039.59281306,2017-01-19 17:00:00,38.54183,-121.75357,209.774026564322
"992","Asmundson Annex",2579077.81797185,2017-01-19 18:00:00,38.54183,-121.75357,247.999185353983
"993","Asmundson Annex",2579113.27445576,2017-01-19 19:00:00,38.54183,-121.75357,283.455669264309
"994","Asmundson Annex",2579148.36083411,2017-01-19 20:00:00,38.54183,-121.75357,318.542047614232
"995","Asmundson Annex",2579183.0329842,2017-01-19 21:00:00,38.54183,-121.75357,353.214197704103
"996","Asmundson Annex",2579217.81804792,2017-01-19 22:00:00,38.54183,-121.75357,387.999261423945
"997","Asmundson Annex",2579252.7476741,2017-01-19 23:00:00,38.54183,-121.75357,422.92888760427
"998","Asmundson Annex",2579287.67730028,2017-01-20 00:00:00,38.54183,-121.75357,457.858513784129
"999","Asmundson Annex",2579322.60692646,2017-01-20 01:00:00,38.54183,-121.75357,492.788139963988
"1000","Asmundson Annex",2579357.53655264,2017-01-20 02:00:00,38.54183,-121.75357,527.717766144313
"1001","Asmundson Annex",2579392.64207201,2017-01-20 03:00:00,38.54183,-121.75357,562.823285514023
"1002","Asmundson Annex",2579427.83351683,2017-01-20 04:00:00,38.54183,-121.75357,598.014730334282
"1003","Asmundson Annex",2579463.56861925,2017-01-20 05:00:00,38.54183,-121.75357,633.749832754023
"1004","Asmundson Annex",2579499.30123302,2017-01-20 06:00:00,38.54183,-121.75357,669.482446524315
"1005","Asmundson Annex",2579535.01224484,2017-01-20 07:00:00,38.54183,-121.75357,705.193458344322
"1006","Asmundson Annex",2579570.72325665,2017-01-20 08:00:00,38.54183,-121.75357,740.904470154084
"1007","Asmundson Annex",2579611.55849308,2017-01-20 09:00:00,38.54183,-121.75357,781.739706584252
"1008","Asmundson Annex",2579654.53559825,2017-01-20 10:00:00,38.54183,-121.75357,824.716811754275
"1009","Asmundson Annex",2579696.40565048,2017-01-20 11:00:00,38.54183,-121.75357,866.586863984354
"1010","Asmundson Annex",2579740.84855397,2017-01-20 12:00:00,38.54183,-121.75357,911.02976747416
"1011","Asmundson Annex",2579785.98977384,2017-01-20 13:00:00,38.54183,-121.75357,956.170987344347
"1012","Asmundson Annex",2579831.13099372,2017-01-20 14:00:00,38.54183,-121.75357,1001.31220722431
"1013","Asmundson Annex",2579876.28338447,2017-01-20 15:00:00,38.54183,-121.75357,1046.46459797397
"1014","Asmundson Annex",2579921.46332796,2017-01-20 16:00:00,38.54183,-121.75357,1091.64454146428
"1015","Asmundson Annex",2579962.14824754,2017-01-20 17:00:00,38.54183,-121.75357,1132.32946104417
"1016","Asmundson Annex",2580002.0728149,2017-01-20 18:00:00,38.54183,-121.75357,1172.25402840413
"1017","Asmundson Annex",2580039.39816799,2017-01-20 19:00:00,38.54183,-121.75357,1209.57938149432
"1018","Asmundson Annex",2580074.90639211,2017-01-20 20:00:00,38.54183,-121.75357,1245.08760561422
"1019","Asmundson Annex",2580110.41461624,2017-01-20 21:00:00,38.54183,-121.75357,1280.59582974436
"1020","Asmundson Annex",2580145.92358573,2017-01-20 22:00:00,38.54183,-121.75357,1316.10479923431
"1021","Asmundson Annex",2580181.43718618,2017-01-20 23:00:00,38.54183,-121.75357,1351.61839968432
"1022","Asmundson Annex",2580216.95078662,2017-01-21 00:00:00,38.54183,-121.75357,1387.13200012408
"1023","Bainer Hall",10736452,2017-01-18 00:00:00,38.5372,-121.75325,-12279.3972602747
"1024","Bainer Hall",10736768,2017-01-18 01:00:00,38.5372,-121.75325,-11963.3972602747
"1025","Bainer Hall",10737051,2017-01-18 02:00:00,38.5372,-121.75325,-11680.3972602747
"1026","Bainer Hall",10737333,2017-01-18 03:00:00,38.5372,-121.75325,-11398.3972602747
"1027","Bainer Hall",10737613,2017-01-18 04:00:00,38.5372,-121.75325,-11118.3972602747
"1028","Bainer Hall",10737918,2017-01-18 05:00:00,38.5372,-121.75325,-10813.3972602747
"1029","Bainer Hall",10738228,2017-01-18 06:00:00,38.5372,-121.75325,-10503.3972602747
"1030","Bainer Hall",10738538,2017-01-18 07:00:00,38.5372,-121.75325,-10193.3972602747
"1031","Bainer Hall",10738861,2017-01-18 08:00:00,38.5372,-121.75325,-9870.39726027474
"1032","Bainer Hall",10739214,2017-01-18 09:00:00,38.5372,-121.75325,-9517.39726027474
"1033","Bainer Hall",10739596,2017-01-18 10:00:00,38.5372,-121.75325,-9135.39726027474
"1034","Bainer Hall",10739990,2017-01-18 11:00:00,38.5372,-121.75325,-8741.39726027474
"1035","Bainer Hall",10740392,2017-01-18 12:00:00,38.5372,-121.75325,-8339.39726027474
"1036","Bainer Hall",10740784,2017-01-18 13:00:00,38.5372,-121.75325,-7947.39726027474
"1037","Bainer Hall",10741186,2017-01-18 14:00:00,38.5372,-121.75325,-7545.39726027474
"1038","Bainer Hall",10741601,2017-01-18 15:00:00,38.5372,-121.75325,-7130.39726027474
"1039","Bainer Hall",10742013,2017-01-18 16:00:00,38.5372,-121.75325,-6718.39726027474
"1040","Bainer Hall",10742429,2017-01-18 17:00:00,38.5372,-121.75325,-6302.39726027474
"1041","Bainer Hall",10742808,2017-01-18 18:00:00,38.5372,-121.75325,-5923.39726027474
"1042","Bainer Hall",10743168,2017-01-18 19:00:00,38.5372,-121.75325,-5563.39726027474
"1043","Bainer Hall",10743511,2017-01-18 20:00:00,38.5372,-121.75325,-5220.39726027474
"1044","Bainer Hall",10743834,2017-01-18 21:00:00,38.5372,-121.75325,-4897.39726027474
"1045","Bainer Hall",10744155,2017-01-18 22:00:00,38.5372,-121.75325,-4576.39726027474
"1046","Bainer Hall",10744477,2017-01-18 23:00:00,38.5372,-121.75325,-4254.39726027474
"1047","Bainer Hall",10744791,2017-01-19 00:00:00,38.5372,-121.75325,-3940.39726027474
"1048","Bainer Hall",10745090,2017-01-19 01:00:00,38.5372,-121.75325,-3641.39726027474
"1049","Bainer Hall",10745368,2017-01-19 02:00:00,38.5372,-121.75325,-3363.39726027474
"1050","Bainer Hall",10745647,2017-01-19 03:00:00,38.5372,-121.75325,-3084.39726027474
"1051","Bainer Hall",10745925,2017-01-19 04:00:00,38.5372,-121.75325,-2806.39726027474
"1052","Bainer Hall",10746225,2017-01-19 05:00:00,38.5372,-121.75325,-2506.39726027474
"1053","Bainer Hall",10746530,2017-01-19 06:00:00,38.5372,-121.75325,-2201.39726027474
"1054","Bainer Hall",10746838,2017-01-19 07:00:00,38.5372,-121.75325,-1893.39726027474
"1055","Bainer Hall",10747155,2017-01-19 08:00:00,38.5372,-121.75325,-1576.39726027474
"1056","Bainer Hall",10747506,2017-01-19 09:00:00,38.5372,-121.75325,-1225.39726027474
"1057","Bainer Hall",10747879,2017-01-19 10:00:00,38.5372,-121.75325,-852.397260274738
"1058","Bainer Hall",10748263,2017-01-19 11:00:00,38.5372,-121.75325,-468.397260274738
"1059","Bainer Hall",10748658,2017-01-19 12:00:00,38.5372,-121.75325,-73.3972602747381
"1060","Bainer Hall",10749047,2017-01-19 13:00:00,38.5372,-121.75325,315.602739725262
"1061","Bainer Hall",10749440,2017-01-19 14:00:00,38.5372,-121.75325,708.602739725262
"1062","Bainer Hall",10749830,2017-01-19 15:00:00,38.5372,-121.75325,1098.60273972526
"1063","Bainer Hall",10750223,2017-01-19 16:00:00,38.5372,-121.75325,1491.60273972526
"1064","Bainer Hall",10750626,2017-01-19 17:00:00,38.5372,-121.75325,1894.60273972526
"1065","Bainer Hall",10751006,2017-01-19 18:00:00,38.5372,-121.75325,2274.60273972526
"1066","Bainer Hall",10751360,2017-01-19 19:00:00,38.5372,-121.75325,2628.60273972526
"1067","Bainer Hall",10751703,2017-01-19 20:00:00,38.5372,-121.75325,2971.60273972526
"1068","Bainer Hall",10752034,2017-01-19 21:00:00,38.5372,-121.75325,3302.60273972526
"1069","Bainer Hall",10752356,2017-01-19 22:00:00,38.5372,-121.75325,3624.60273972526
"1070","Bainer Hall",10752674,2017-01-19 23:00:00,38.5372,-121.75325,3942.60273972526
"1071","Bainer Hall",10752976,2017-01-20 00:00:00,38.5372,-121.75325,4244.60273972526
"1072","Bainer Hall",10753275,2017-01-20 01:00:00,38.5372,-121.75325,4543.60273972526
"1073","Bainer Hall",10753546,2017-01-20 02:00:00,38.5372,-121.75325,4814.60273972526
"1074","Bainer Hall",10753817,2017-01-20 03:00:00,38.5372,-121.75325,5085.60273972526
"1075","Bainer Hall",10754089,2017-01-20 04:00:00,38.5372,-121.75325,5357.60273972526
"1076","Bainer Hall",10754382,2017-01-20 05:00:00,38.5372,-121.75325,5650.60273972526
"1077","Bainer Hall",10754681,2017-01-20 06:00:00,38.5372,-121.75325,5949.60273972526
"1078","Bainer Hall",10754983,2017-01-20 07:00:00,38.5372,-121.75325,6251.60273972526
"1079","Bainer Hall",10755296,2017-01-20 08:00:00,38.5372,-121.75325,6564.60273972526
"1080","Bainer Hall",10755636,2017-01-20 09:00:00,38.5372,-121.75325,6904.60273972526
"1081","Bainer Hall",10756005,2017-01-20 10:00:00,38.5372,-121.75325,7273.60273972526
"1082","Bainer Hall",10756418,2017-01-20 11:00:00,38.5372,-121.75325,7686.60273972526
"1083","Bainer Hall",10756838,2017-01-20 12:00:00,38.5372,-121.75325,8106.60273972526
"1084","Bainer Hall",10757238,2017-01-20 13:00:00,38.5372,-121.75325,8506.60273972526
"1085","Bainer Hall",10757633,2017-01-20 14:00:00,38.5372,-121.75325,8901.60273972526
"1086","Bainer Hall",10758032,2017-01-20 15:00:00,38.5372,-121.75325,9300.60273972526
"1087","Bainer Hall",10758430,2017-01-20 16:00:00,38.5372,-121.75325,9698.60273972526
