"BuildingName","CAAN","Utility","Var","WebUrl"
"Memorial Union","3460","ChilledWater","Annual Cost","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwz6OREpkRzVMRN9oMfYmddQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxBTk5VQUwgQ09TVA"
"Memorial Union","3460","ChilledWater","AnnualUsage","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprw47RFlKNPg18vQQeApDM9sgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxBTk5VQUxVU0FHRQ"
"Memorial Union","3460","ChilledWater","BuildingName","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwPcW7rHIsbFgCzb2iIN_P7wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxCVUlMRElOR05BTUU"
"Memorial Union","3460","ChilledWater","ChilledWater Last Month Usage","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwN1ZzYA_uBFkfGKUileQCYwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxDSElMTEVEV0FURVIgTEFTVCBNT05USCBVU0FHRQ"
"Memorial Union","3460","ChilledWater","ChilledWater_EUI","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwIm4IDK9O-1Qvyx8S5B39pQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxDSElMTEVEV0FURVJfRVVJ"
"Memorial Union","3460","ChilledWater","Chilled_Water_Demand","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwgHu7WdBGsFU4Casds7oiqAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxDSElMTEVEX1dBVEVSX0RFTUFORA"
"Memorial Union","3460","ChilledWater","Cooling Degree Days","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwQ8UsexEuJFAV4pV-TYR-bAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxDT09MSU5HIERFR1JFRSBEQVlT"
"Memorial Union","3460","ChilledWater","Current Month","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwAWfKj8Vhf1g3R2Tlvq-gQwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxDVVJSRU5UIE1PTlRI"
"Memorial Union","3460","ChilledWater","Daily Baseline Usage (Yesterday)","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwT6w-C-2171kf2pshRaqELgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxEQUlMWSBCQVNFTElORSBVU0FHRSAoWUVTVEVSREFZKQ"
"Memorial Union","3460","ChilledWater","Data Start","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwSNQubH-gV1ws7tGqCkJvvQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxEQVRBIFNUQVJU"
"Memorial Union","3460","ChilledWater","Demand kBTUperHr","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwSGvjmTu1al4PvPk8in0QMwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxERU1BTkQgS0JUVVBFUkhS"
"Memorial Union","3460","ChilledWater","Demand_kBtu","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwcTsMIeo-2VEd0Ji_-p0pywVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxERU1BTkRfS0JUVQ"
"Memorial Union","3460","ChilledWater","Heating Degree Days","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprw8aL0FARi1lM4mI8tUvqZIAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxIRUFUSU5HIERFR1JFRSBEQVlT"
"Memorial Union","3460","ChilledWater","HourlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwCRIM9czBGl4wS_sFAp8W8wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxIT1VSTFlVU0FHRQ"
"Memorial Union","3460","ChilledWater","Monthly Average CDD","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwqNKg1xZEP18oJ-pwOdwE7wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxNT05USExZIEFWRVJBR0UgQ0RE"
"Memorial Union","3460","ChilledWater","Monthly Average HDD","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprw9ocPXLeBhVw_AlVbD7Fj1wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxNT05USExZIEFWRVJBR0UgSERE"
"Memorial Union","3460","ChilledWater","MonthlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwJXHu-qWndl4x32sMZX_E8gVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxNT05USExZVVNBR0U"
"Memorial Union","3460","ChilledWater","Normalized Monthly Usage","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwpBX1UKIPN1wrYEMpJyiNAAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxOT1JNQUxJWkVEIE1PTlRITFkgVVNBR0U"
"Memorial Union","3460","ChilledWater","Prefix","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwD6yvx1PVF1cJ2rplyES3igVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxQUkVGSVg"
"Memorial Union","3460","ChilledWater","Rollover","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwTgRw5ErYDlsm7FBTAbmNswVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxST0xMT1ZFUg"
"Memorial Union","3460","ChilledWater","Rollover Check","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwTXan9n1GgV4BeRzL6eSRoAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxST0xMT1ZFUiBDSEVDSw"
"Memorial Union","3460","ChilledWater","Rollover Count Month","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwvcGmh87kzVs1GIgrs0LFLgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxST0xMT1ZFUiBDT1VOVCBNT05USA"
"Memorial Union","3460","ChilledWater","Rollover Count Year","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwlLCnDbU6KFcsHazLW_gTQQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxST0xMT1ZFUiBDT1VOVCBZRUFS"
"Memorial Union","3460","ChilledWater","S1 Counter","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwEcMPebLS11kj0eUo5MOTuwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxTMSBDT1VOVEVS"
"Memorial Union","3460","ChilledWater","Sq Ft.","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwXTQuR7aaw1s3F-y3cwHxmAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxTUSBGVC4"
"Memorial Union","3460","ChilledWater","tonh Cost","A0EbgZy4oKQ9kiBiZJTW7eugwLAH1_aZQ5BG4fRgDcyrprwEkwylKopo1MpPgPD44VINgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXENISUxMRURXQVRFUnxUT05IIENPU1Q"
"Memorial Union","3460","Electricity","Annual Cost","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwDqQspSEXp1AKLJj9_SJiDwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfEFOTlVBTCBDT1NU"
"Memorial Union","3460","Electricity","AnnualUsage","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwji_vXVpisFUa8U1plC5fpQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfEFOTlVBTFVTQUdF"
"Memorial Union","3460","Electricity","BuildingName","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwSgSEAULwflIZf1M8irRtvAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfEJVSUxESU5HTkFNRQ"
"Memorial Union","3460","Electricity","Data Start","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwQ7cnQJvid1QEGDKvTTKgswVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfERBVEEgU1RBUlQ"
"Memorial Union","3460","Electricity","Demand_kBtu","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwH0GsQcyCSVor4tgP17EChQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfERFTUFORF9LQlRV"
"Memorial Union","3460","Electricity","Electricity Last Month Usage","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprw1YnASoCjqV8ASp79WUDIMgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfEVMRUNUUklDSVRZIExBU1QgTU9OVEggVVNBR0U"
"Memorial Union","3460","Electricity","Electricity_EUI","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprw4nQ8HVdn_VknR5297v8OmwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfEVMRUNUUklDSVRZX0VVSQ"
"Memorial Union","3460","Electricity","HourlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwIQfHyZTc91AgTSu0Yg1PwwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfEhPVVJMWVVTQUdF"
"Memorial Union","3460","Electricity","kW","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprw9wzTK0kgRlYddkEmoMLDugVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfEtX"
"Memorial Union","3460","Electricity","kWh","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwnBJf26uajVIDRviwSMR2XwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfEtXSA"
"Memorial Union","3460","Electricity","kWh Cost","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwDFBKuE5IelkbxGk7q48rHAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfEtXSCBDT1NU"
"Memorial Union","3460","Electricity","MonthlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwkx6yT_zDLFo9WJ4xrXxoOwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfE1PTlRITFlVU0FHRQ"
"Memorial Union","3460","Electricity","Prefix kW","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwNCMY9RCINVs1RxxYNY0srgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfFBSRUZJWCBLVw"
"Memorial Union","3460","Electricity","Prefix kWh","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwnntcIHrPw1gFCFvGUFWgUwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfFBSRUZJWCBLV0g"
"Memorial Union","3460","Electricity","Rollover","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwSKh_R4DMrlkLoUN1jgfMkgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfFJPTExPVkVS"
"Memorial Union","3460","Electricity","Rollover Check","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwq0vZfPxkmFQapcoDG9xXhQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfFJPTExPVkVSIENIRUNL"
"Memorial Union","3460","Electricity","Rollover Count Month","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwc1jehlPl_1E5wScOXwz4XwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfFJPTExPVkVSIENPVU5UIE1PTlRI"
"Memorial Union","3460","Electricity","Rollover Count Year","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwGcSVmOxFCFMTd33q1ZfagAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfFJPTExPVkVSIENPVU5UIFlFQVI"
"Memorial Union","3460","Electricity","Sq Ft.","A0EbgZy4oKQ9kiBiZJTW7eugwJmOxCKdQ5BG4fRgDcyrprwjUSeJaIebVMKHsQFBtWxKQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXEVMRUNUUklDSVRZfFNRIEZULg"
"Memorial Union","3460","Steam","Annual Cost","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwlLMJAKUo9FoLzvVtPZQXWQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfEFOTlVBTCBDT1NU"
"Memorial Union","3460","Steam","AnnualUsage","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprweKVXNQV0P1sT_lwy1nrx9AVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfEFOTlVBTFVTQUdF"
"Memorial Union","3460","Steam","BuildingName","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwJ4Hd20kdP1cjW25_DhdkkQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfEJVSUxESU5HTkFNRQ"
"Memorial Union","3460","Steam","Cooling Degree Days","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprw_hhu7FtigVwA150zmMogkQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfENPT0xJTkcgREVHUkVFIERBWVM"
"Memorial Union","3460","Steam","Current Month","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwZXiXetDdflkbq5bgob7imwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfENVUlJFTlQgTU9OVEg"
"Memorial Union","3460","Steam","Data Start","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwX4tJcbpmRVIqVPN3CRhagAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfERBVEEgU1RBUlQ"
"Memorial Union","3460","Steam","Demand kBTUperHr","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwWfYboifVxVAoaV11h6hjIAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfERFTUFORCBLQlRVUEVSSFI"
"Memorial Union","3460","Steam","Demand_kBtu","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwQSFWRaWdu1so7myMLpu8zQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfERFTUFORF9LQlRV"
"Memorial Union","3460","Steam","Heating Degree Days","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwW0quz9keol8_EH_lIQ6fqwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfEhFQVRJTkcgREVHUkVFIERBWVM"
"Memorial Union","3460","Steam","HourlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwZSlgccz1a1YbANHxPZ6HRAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfEhPVVJMWVVTQUdF"
"Memorial Union","3460","Steam","klb Cost","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwo0R18Mluj18JP6qL8B-L6AVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfEtMQiBDT1NU"
"Memorial Union","3460","Steam","Monthly Average CDD","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprw-O_WG3HiG1YtrXVtuqWnhwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfE1PTlRITFkgQVZFUkFHRSBDREQ"
"Memorial Union","3460","Steam","Monthly Average HDD","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwGBYuMofXvlQHvVNjToON2wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfE1PTlRITFkgQVZFUkFHRSBIREQ"
"Memorial Union","3460","Steam","MonthlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwAPYCbBIitVcofiT5PP1GSAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfE1PTlRITFlVU0FHRQ"
"Memorial Union","3460","Steam","Normalized Monthly Usage","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwznRsv00qXVAcpQU6OBrwuAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfE5PUk1BTElaRUQgTU9OVEhMWSBVU0FHRQ"
"Memorial Union","3460","Steam","Prefix","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwsq1n-FUY21AlHrZXCBbtgAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfFBSRUZJWA"
"Memorial Union","3460","Steam","Rollover","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwmvMwcoKtS10G32vyrPY-vAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfFJPTExPVkVS"
"Memorial Union","3460","Steam","Rollover Check","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwSKc2JW4FVFgEji9GRRtENgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfFJPTExPVkVSIENIRUNL"
"Memorial Union","3460","Steam","Rollover Count Month","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwwjAtei_YwFsqg0AKghpwwwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfFJPTExPVkVSIENPVU5UIE1PTlRI"
"Memorial Union","3460","Steam","Rollover Count Year","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprw2IRq-5CJgVACy99jH5F6cAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfFJPTExPVkVSIENPVU5UIFlFQVI"
"Memorial Union","3460","Steam","S2 Counter","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwwS5z4VQnr180A48KhbgzHQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfFMyIENPVU5URVI"
"Memorial Union","3460","Steam","Sq Ft.","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwuM6o3z1HBFIdGHnSDq8WHQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfFNRIEZULg"
"Memorial Union","3460","Steam","Steam Last Month Usage","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwPSe4eQZVHF4GfCSW3f6S7wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfFNURUFNIExBU1QgTU9OVEggVVNBR0U"
"Memorial Union","3460","Steam","Steam_Demand","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwhCmqO02HJl0SCJlHgaWDdgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfFNURUFNX0RFTUFORA"
"Memorial Union","3460","Steam","Steam_EUI","A0EbgZy4oKQ9kiBiZJTW7eugwKWOxCKdQ5BG4fRgDcyrprwLXF3L1YMN1YBHgzBHsfGXgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FTU9SSUFMIFVOSU9OXFNURUFNfFNURUFNX0VVSQ"
"Meyer Hall","4556","ChilledWater","Annual Cost","A0EbgZy4oKQ9kiBiZJTW7eugwifkse6dQ5BG4fRgDcyrprwaltIlJgRzVMRN9oMfYmddQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FWUVSIEhBTExcQ0hJTExFRFdBVEVSfEFOTlVBTCBDT1NU"
"Meyer Hall","4556","ChilledWater","AnnualUsage","A0EbgZy4oKQ9kiBiZJTW7eugwifkse6dQ5BG4fRgDcyrprwRkycEqJPg18vQQeApDM9sgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FWUVSIEhBTExcQ0hJTExFRFdBVEVSfEFOTlVBTFVTQUdF"
"Meyer Hall","4556","ChilledWater","BuildingName","A0EbgZy4oKQ9kiBiZJTW7eugwifkse6dQ5BG4fRgDcyrprwmD1iKnMsbFgCzb2iIN_P7wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FWUVSIEhBTExcQ0hJTExFRFdBVEVSfEJVSUxESU5HTkFNRQ"
"Meyer Hall","4556","ChilledWater","ChilledWater Last Month Usage","A0EbgZy4oKQ9kiBiZJTW7eugwifkse6dQ5BG4fRgDcyrprwkq6q5g7uBFkfGKUileQCYwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FWUVSIEhBTExcQ0hJTExFRFdBVEVSfENISUxMRURXQVRFUiBMQVNUIE1PTlRIIFVTQUdF"
"Meyer Hall","4556","ChilledWater","ChilledWater_EUI","A0EbgZy4oKQ9kiBiZJTW7eugwifkse6dQ5BG4fRgDcyrprwh5bRiq5O-1Qvyx8S5B39pQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FWUVSIEhBTExcQ0hJTExFRFdBVEVSfENISUxMRURXQVRFUl9FVUk"
"Meyer Hall","4556","ChilledWater","Chilled_Water_Demand","A0EbgZy4oKQ9kiBiZJTW7eugwifkse6dQ5BG4fRgDcyrprwJYNi39FGsFU4Casds7oiqAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXE1FWUVSIEhBTExcQ0hJTExFRFdBVEVSfENISUxMRURfV0FURVJfREVNQU5E"
